built_year,num_beds,num_baths,lat,lng,size_sqft,tenure_group,subzone_per_price_encoded,property_type_ordinal,dist_to_nearest_important_mrt_rounded,number_of_nearby_primary_schools,number_of_nearby_secondary_schools,number_of_nearby_shopping_malls,name_of_nearest_BN_ordinal,name_of_nearest_CR_ordinal,price,per_price
1983.0,4.0,4.0,1.3337169,103.8101009,4618.0,1,1991.335767854376,3,1,1,2,0,7,5,5775000,1250.5413598960588
1967.0,2.0,1.0,1.3415266,103.8454598,700.0,1,886.8390529100853,1,1,4,4,0,2,5,383200,547.4285714285714
2012.0,5.0,6.0,1.2487474,103.8401255,8000.0,1,2330.3504413604733,8,3,0,0,0,8,5,22050000,2756.25
2017.0,3.0,2.0,1.4459893,103.8298505,1001.0,1,737.8508630442027,1,5,0,0,0,1,1,661500,660.8391608391609
1998.0,3.0,2.0,1.3798463,103.7572286,1302.0,0,542.3400529228296,1,2,3,4,0,7,4,651000,500.0
2017.0,3.0,2.0,1.3949801,103.9107893,1001.0,1,679.023858772315,1,2,6,3,1,5,2,609000,608.3916083916084
2025.0,2.0,1.0,1.310429,103.802821,603.0,3,2774.5538535092774,3,1,0,1,0,7,5,1761500,2921.2271973466004
2021.0,3.0,2.0,1.29314065,103.8376704,1012.0,1,3053.5539858120496,3,1,0,1,0,9,5,2940000,2905.1383399209485
1975.0,2.0,2.0,1.3038028,103.78232,710.0,1,2055.5379118313936,1,1,1,2,0,7,4,399000,561.9718309859155
2022.0,2.0,2.0,1.3157947,103.8320963,743.0,3,3097.817490665313,3,1,1,3,0,9,5,2609200,3511.70928667564
2026.0,3.0,2.0,1.44002835,103.827741,958.0,1,1448.2728418366185,3,4,3,1,0,1,1,1480500,1545.4070981210857
2016.0,2.0,2.0,1.32829915,103.8613773,721.0,1,1403.612999786757,1,1,3,2,0,2,5,619500,859.2233009708738
2026.0,1.0,1.0,1.3159484,103.8575892,484.0,3,1917.4476785184247,3,0,2,1,0,9,5,902000,1863.636363636364
2023.0,3.0,3.0,1.3159611,103.836848,1163.0,3,2678.315035114304,3,0,2,1,0,9,5,3386200,2911.6079105760964
2017.0,2.0,2.0,1.4351629,103.8431004,710.0,1,623.7927948166771,3,6,3,3,0,4,2,887200,1249.5774647887324
1986.0,3.0,2.0,1.34682615,103.8506173,1119.0,0,885.0174550964008,1,1,3,5,0,4,5,708800,633.4226988382484
2020.0,4.0,4.0,1.3242594,103.8393381,3218.0,3,2150.79581715461,4,1,2,1,0,9,5,5565000,1729.3349906774397
1987.0,3.0,2.0,1.34456145,103.8512803,1302.0,1,885.0174550964008,1,1,5,5,0,4,5,903000,693.5483870967741
2018.0,2.0,1.0,1.31714275,103.884853,570.0,1,1340.1502340551028,3,1,3,1,0,6,5,1071000,1878.9473684210527
2025.0,2.0,2.0,1.2937442,103.8466319,829.0,3,2609.6559320906604,3,1,1,1,0,9,5,2204500,2659.2279855247284
1967.0,2.0,2.0,1.30467435,103.800428,645.0,1,550.5429614872301,1,1,1,1,0,7,5,336000,520.9302325581396
2014.0,6.0,6.0,1.3171727,103.922284,7015.0,3,1663.0790001739826,8,2,2,0,0,6,3,8998500,1282.751247327156
2020.0,1.0,1.0,1.3129422,103.8415523,549.0,3,2678.315035114304,3,0,2,1,0,9,5,1470000,2677.5956284153003
2026.0,3.0,3.0,1.29142015,103.8442681,1130.0,1,3173.7483662528653,3,0,0,1,0,9,5,3292800,2913.982300884956
2012.0,4.0,4.0,1.2984194,103.8243187,2939.0,3,2775.987237432,3,2,1,2,0,8,5,12390000,4215.719632528071
2027.0,3.0,2.0,1.4349279,103.8452818,969.0,1,1049.6741731192612,2,6,4,3,0,4,2,1197000,1235.2941176470588
2013.0,6.0,5.0,1.3870489,103.872999,4197.0,3,1427.084085388165,7,2,2,1,0,5,2,5133300,1223.0879199428164
2023.0,2.0,1.0,1.3124025,103.8411716,614.0,1,2678.315035114304,3,0,2,1,0,9,5,1746200,2843.973941368078
2018.0,2.0,2.0,1.33745435,103.8432461,731.0,1,886.8390529100853,1,0,3,2,0,2,5,630000,861.8331053351574
2010.0,1.0,1.0,1.3224016,103.8481923,603.0,3,1403.612999786757,3,1,2,0,0,9,5,1155000,1915.4228855721392
2024.0,4.0,6.0,1.30364895,103.8256971,2905.0,3,4057.311645565856,3,2,0,0,1,9,5,14025900,4828.192771084337
1977.0,5.0,4.0,1.3862854,103.9376076,5999.0,0,1142.9572925928655,7,5,0,0,0,5,3,6510000,1085.1808634772462
2013.0,6.0,6.0,1.3307918,103.7577266,7670.0,3,1327.1290514725974,8,2,0,0,0,7,4,9376500,1222.490221642764
2022.0,4.0,4.0,1.3443339,103.8786904,1970.0,3,2196.755238470376,3,1,3,5,0,5,5,3872400,1965.6852791878173
1996.0,4.0,2.0,1.35843915,103.9587111,1410.0,0,768.58368239282,1,3,2,4,0,3,3,785400,557.0212765957447
1980.0,6.0,6.0,1.3774798,103.8288908,4400.0,3,1688.60113206938,4,1,1,1,0,4,2,6174000,1403.1818181818182
2013.0,5.0,4.0,1.30041555,103.8616791,2271.0,1,2343.714966106814,3,1,1,0,1,9,5,5139800,2263.232056362836
1980.0,2.0,1.0,1.38908,103.98745,721.0,1,517.9436121730749,1,7,0,0,0,3,3,378000,524.2718446601941
1993.0,2.0,3.0,1.2896104,103.8300712,947.0,1,860.475055009559,3,2,2,2,0,8,5,1575000,1663.1467793030622
1975.0,2.0,2.0,1.27773095,103.8197612,635.0,1,583.808147706715,1,1,2,1,0,8,5,383200,603.4645669291339
1992.0,3.0,2.0,1.36069165,103.8433323,1109.0,0,919.7404908328144,1,1,1,3,0,4,2,787500,710.0991884580703
2025.0,6.0,5.0,1.30062,103.892783,6393.0,3,2427.3105155897542,8,2,1,4,0,6,5,8059800,1260.722665415298
1974.0,3.0,1.0,1.30669335,103.7945353,882.0,1,2272.484410034913,1,0,1,1,0,7,5,551200,624.9433106575964
2003.0,6.0,5.0,1.3624404,103.9704219,5000.0,3,1257.0985001431434,8,3,0,0,0,3,3,10500000,2100.0
2025.0,2.0,1.0,1.310429,103.802821,614.0,3,2774.5538535092774,3,1,0,1,0,7,5,1785000,2907.166123778501
2013.0,3.0,3.0,1.24114335,103.839619,1679.0,1,2330.3504413604733,3,3,0,0,0,8,5,3706500,2207.564026206075
2020.0,4.0,3.0,1.3130456,103.8997643,1355.0,2,1522.4572647705625,2,1,2,2,0,6,5,1575000,1162.361623616236
2027.0,3.0,2.0,1.4349279,103.8452818,969.0,1,1049.6741731192612,2,6,4,3,0,4,2,1197000,1235.2941176470588
2017.0,3.0,2.0,1.43093515,103.7978053,1001.0,1,900.6745244967137,1,1,4,4,0,1,1,588000,587.4125874125874
1985.0,5.0,3.0,1.37197115,103.8345276,3400.0,3,1008.11930034652,8,0,2,3,0,4,2,5775000,1698.529411764706
2024.0,4.0,2.0,1.4417104,103.827659,1184.0,1,1448.2728418366185,3,4,1,1,0,1,1,1813400,1531.587837837838
2014.0,6.0,6.0,1.3171727,103.922284,7015.0,3,1663.0790001739826,8,2,2,0,0,6,3,8998500,1282.751247327156
2024.0,2.0,1.0,1.30397875,103.8226916,710.0,3,2775.987237432,3,2,0,0,1,8,5,2412900,3398.450704225352
2019.0,6.0,7.0,1.3795542,103.8641187,5963.0,1,1427.084085388165,8,3,2,0,0,5,2,4922400,825.490524903572
2001.0,5.0,7.0,1.3644465,103.8825992,6987.0,2,1617.7712322913471,4,2,1,2,0,5,2,6909000,988.8364104765994
2018.0,4.0,3.0,1.418103,103.845605,1173.0,1,932.5347433603066,2,5,3,3,0,4,2,1457400,1242.455242966752
2022.0,1.0,1.0,1.3271094,103.7964042,517.0,1,2359.7973991236627,3,2,0,3,0,7,4,1445000,2794.9709864603483
1992.0,4.0,2.0,1.3715307,103.8747629,1607.0,0,719.8249080620692,1,2,2,3,0,5,2,933300,580.7716241443684
1998.0,5.0,6.0,1.3233131,103.842963,5849.0,3,1403.612999786757,7,1,2,1,1,9,5,9114000,1558.2150795007694
1983.0,5.0,4.0,1.3135338,103.9139079,2443.0,3,1663.0790001739826,3,2,4,2,0,6,3,2835000,1160.458452722063
2001.0,6.0,5.0,1.31322485,103.8231937,2766.0,3,3097.817490665313,4,1,0,0,0,9,5,5145000,1860.0867678958784
2000.0,3.0,3.0,1.3738348,103.9005426,1217.0,1,1271.7453245523411,2,1,1,3,0,5,2,1260000,1035.3327855382088
2025.0,4.0,3.0,1.3136277,103.8831086,1195.0,3,1340.1502340551028,3,1,2,2,0,6,5,2147200,1796.8200836820083
1994.0,3.0,2.0,1.3257617,103.8571511,1152.0,1,1403.612999786757,1,1,2,1,0,2,5,708800,615.2777777777778
2013.0,5.0,5.0,1.3307918,103.7577266,4850.0,3,1327.1290514725974,7,2,0,0,0,7,4,6037500,1244.8453608247423
2014.0,4.0,5.0,1.31123915,103.8281537,3003.0,3,3323.7679257473533,3,1,0,0,0,9,5,10340400,3443.3566433566434
2002.0,3.0,2.0,1.28197515,103.8279368,1184.0,1,996.2023099537756,1,1,3,1,0,8,5,1013200,855.7432432432432
2020.0,1.0,1.0,1.3129422,103.8415523,549.0,3,2678.315035114304,3,0,2,1,0,9,5,1509900,2750.273224043716
2015.0,4.0,4.0,1.3108418,103.9142407,3348.0,3,1663.0790001739826,4,3,4,2,0,6,3,5565000,1662.186379928315
2017.0,2.0,2.0,1.3156128,103.8454853,732.0,3,2678.315035114304,3,1,2,0,1,9,5,1837500,2510.245901639344
2016.0,4.0,4.0,1.2671014,103.8168951,4887.0,1,2339.314096068272,3,1,0,0,0,8,5,13650000,2793.124616329036
2027.0,2.0,1.0,1.3252767,103.9326308,635.0,1,1512.0757694664285,3,2,4,1,0,6,3,1344000,2116.535433070866
2001.0,4.0,5.0,1.3197815,103.908881,3000.0,3,1104.550071468105,5,2,2,0,0,6,3,4914000,1638.0
2027.0,2.0,2.0,1.3252767,103.9326308,689.0,1,1512.0757694664285,3,2,4,1,0,6,3,1375500,1996.3715529753265
1988.0,3.0,2.0,1.4271284,103.840722,1109.0,0,894.9489415290252,1,6,4,5,0,4,2,504000,454.463480613165
1992.0,4.0,3.0,1.3738504,103.8753976,1582.0,0,719.8249080620692,1,2,3,4,0,5,2,945000,597.3451327433628
2017.0,3.0,2.0,1.3947962,103.8813124,1012.0,1,953.7208514256196,3,2,4,1,0,5,2,1470000,1452.5691699604745
2024.0,1.0,1.0,1.29773195,103.8559135,657.0,1,3155.114005693453,3,0,2,1,4,9,5,1892100,2879.9086757990867
2017.0,2.0,2.0,1.4165054,103.8436255,732.0,1,932.5347433603066,1,5,2,3,0,4,2,472500,645.4918032786885
2021.0,2.0,2.0,1.330403,103.7949393,667.0,3,2806.6217464689284,3,2,0,1,0,7,4,1890000,2833.583208395802
2025.0,3.0,2.0,1.31730585,103.8326075,1281.0,3,3097.817490665313,3,1,1,3,0,9,5,4200000,3278.688524590164
1984.0,2.0,2.0,1.34884095,103.7420702,786.0,1,667.3457763448878,1,1,2,1,0,7,4,419000,533.0788804071246
2024.0,5.0,4.0,1.3393381,103.7638932,1884.0,3,1781.655488834343,3,2,1,0,0,7,4,4438400,2355.83864118896
2025.0,3.0,4.0,1.29410615,103.8367347,1572.0,3,3053.5539858120496,3,1,0,1,0,9,5,5270000,3352.4173027989823
2016.0,2.0,1.0,1.32749845,103.9445743,614.0,1,1512.0757694664285,3,0,2,4,0,3,3,1333500,2171.824104234528
2013.0,3.0,3.0,1.2984508,103.7654642,1313.0,1,1054.9831745384174,3,2,0,1,0,7,4,2079000,1583.3968012185835
1975.0,3.0,2.0,1.27816925,103.8204779,818.0,1,583.808147706715,1,1,3,1,0,8,5,407400,498.0440097799511
1998.0,3.0,2.0,1.3739532,103.8795667,1302.0,1,693.0737380406485,1,2,4,3,1,5,2,666800,512.1351766513056
2025.0,3.0,2.0,1.3136277,103.8831086,893.0,3,1340.1502340551028,3,1,2,2,0,6,5,1673700,1874.2441209406493
1997.0,3.0,2.0,1.3577505,103.9618861,1291.0,0,768.58368239282,1,2,2,3,0,3,3,638400,494.50038729666926
1994.0,4.0,2.0,1.36517405,103.9563793,1636.0,1,544.542020705839,1,3,5,4,0,3,3,819000,500.6112469437653
2022.0,4.0,5.0,1.2987726,103.895798,3240.0,3,2427.3105155897542,3,2,1,1,0,6,5,8772800,2707.6543209876545
2024.0,2.0,1.0,1.29773195,103.8559135,667.0,1,3155.114005693453,3,0,2,1,4,9,5,1942500,2912.293853073463
1999.0,4.0,2.0,1.43147485,103.7916511,1561.0,1,900.6745244967137,1,1,5,3,1,1,1,766500,491.0313901345292
1986.0,3.0,2.0,1.367813,103.8993633,980.0,1,1271.7453245523411,1,2,1,2,0,5,3,651000,664.2857142857143
2017.0,4.0,4.0,1.31857555,103.7618055,3961.0,1,1860.1350949069308,3,2,3,1,0,7,4,4578000,1155.768745266347
1972.0,2.0,1.0,1.3317232,103.842699,699.0,1,866.5909108985753,1,1,3,1,0,2,5,472500,675.9656652360514
2022.0,5.0,6.0,1.36703,103.8899665,4510.0,1,932.7573406531578,4,2,2,3,0,5,2,3788400,840.0
2001.0,4.0,5.0,1.2788952,103.8414737,6100.0,3,1870.8191787439432,8,0,1,1,0,8,5,15086400,2473.1803278688526
2023.0,1.0,1.0,1.2937092,103.8226002,549.0,3,2775.987237432,3,2,1,2,0,8,5,1561400,2844.08014571949
1998.0,4.0,2.0,1.33716415,103.8572715,1291.0,1,568.611900308079,1,2,2,1,0,2,5,984900,762.8969790859799
2022.0,2.0,1.0,1.3443339,103.8786904,635.0,3,2196.755238470376,3,1,3,5,0,5,5,1555000,2448.818897637795
2015.0,4.0,2.0,1.3700931,103.9475755,1216.0,1,1248.6345050987538,1,3,2,2,0,3,3,756000,621.7105263157895
2022.0,2.0,1.0,1.29152045,103.8051132,635.0,1,1540.6832550914592,3,2,1,1,0,8,5,1365000,2149.6062992125985
1979.0,3.0,2.0,1.3784542,103.755656,1281.0,1,542.3400529228296,1,2,3,3,0,7,4,501900,391.8032786885246
2016.0,2.0,2.0,1.3757759,103.8820559,722.0,1,693.0737380406485,1,1,5,4,1,5,2,514500,712.6038781163435
2025.0,4.0,5.0,1.30062,103.892783,4717.0,3,2427.3105155897542,7,2,1,4,0,6,5,8059800,1708.6707653169387
2024.0,2.0,2.0,1.3307095,103.8683907,732.0,3,1972.6162078917373,3,1,3,2,1,2,5,1879500,2567.622950819672
2008.0,2.0,2.0,1.2822509,103.8256946,645.0,1,996.2023099537756,1,2,3,2,0,8,5,787500,1220.9302325581396
2004.0,3.0,2.0,1.3120277,103.8516763,969.0,1,1967.13103432837,1,0,2,0,0,9,5,766500,791.0216718266254
1985.0,3.0,2.0,1.350828,103.8694869,1130.0,1,939.1480792347784,1,0,2,3,0,5,2,722400,639.29203539823
2010.0,3.0,3.0,1.3569371,103.9651675,1195.0,3,1257.0985001431434,3,2,1,2,0,3,3,1470000,1230.1255230125523
2023.0,3.0,2.0,1.3123637,103.8032709,958.0,3,2864.4803181782245,3,1,0,0,0,7,5,3009300,3141.231732776618
2026.0,2.0,1.0,1.3113227,103.8524758,646.0,1,1967.13103432837,3,0,2,0,0,9,5,1356600,2100.0
2022.0,3.0,2.0,1.315398,103.9065121,979.0,3,1663.0790001739826,3,2,1,0,0,6,3,1867000,1907.048008171604
2023.0,2.0,1.0,1.3123637,103.8032709,614.0,3,2864.4803181782245,3,1,0,0,0,7,5,1854300,3020.0325732899023
2025.0,2.0,2.0,1.3116278,103.7938855,689.0,1,2272.484410034913,3,0,0,0,1,7,4,2131100,3093.033381712627
2001.0,6.0,7.0,1.3870489,103.872999,9600.0,2,1427.084085388165,8,2,2,1,0,5,2,9166500,954.84375
2014.0,7.0,6.0,1.3171727,103.922284,7015.0,3,1663.0790001739826,8,2,2,0,0,6,3,8925000,1272.2736992159655
2016.0,1.0,1.0,1.3528165,103.759784,463.0,3,1032.6802690371892,3,1,2,1,0,7,4,861000,1859.611231101512
2015.0,2.0,1.0,1.312676,103.886919,818.0,3,1340.1502340551028,3,1,2,3,0,6,5,1239000,1514.6699266503667
1992.0,3.0,2.0,1.35783295,103.8454024,1109.0,0,919.7404908328144,1,1,0,2,0,4,2,703500,634.3552750225429
2023.0,3.0,2.0,1.3578738,103.9695628,980.0,3,1690.672469222647,3,3,0,1,0,3,3,1849000,1886.734693877551
2022.0,3.0,3.0,1.3165593,103.829893,1109.0,3,3097.817490665313,3,1,1,3,0,9,5,3255000,2935.0766456266906
2025.0,2.0,2.0,1.310429,103.802821,700.0,3,2774.5538535092774,3,1,0,1,0,7,5,1627500,2325.0
2025.0,2.0,2.0,1.377286,103.7568632,657.0,1,1401.41309358928,3,2,3,3,0,7,4,1034200,1574.124809741248
2000.0,3.0,2.0,1.3438894,103.7060673,1238.0,0,570.9042890431664,1,4,6,2,0,1,4,682500,551.2924071082391
2027.0,3.0,2.0,1.4349279,103.8452818,1001.0,1,1049.6741731192612,2,6,4,3,0,4,2,1266300,1265.0349650349651
2025.0,4.0,3.0,1.29410615,103.8367347,2055.0,3,3053.5539858120496,3,1,0,1,0,9,5,6606600,3214.890510948905
2022.0,3.0,3.0,1.3982945,103.8748904,969.0,1,953.7208514256196,3,2,2,1,0,5,2,1679000,1732.7141382868938
2018.0,2.0,2.0,1.368572,103.8579855,731.0,1,877.13298804522,1,2,4,1,0,4,2,629000,860.4651162790698
2026.0,1.0,1.0,1.2915415,103.8451744,484.0,1,3173.7483662528653,3,0,1,1,0,9,5,1797600,3714.04958677686
2018.0,3.0,2.0,1.4460245,103.8060532,1216.0,1,553.7739096685685,1,2,3,1,0,1,1,692000,569.078947368421
2013.0,4.0,4.0,1.3307918,103.7577266,4000.0,3,1327.1290514725974,8,2,0,0,0,7,4,8190000,2047.5
2015.0,3.0,4.0,1.30319435,103.829664,3100.0,3,3656.09849226544,3,1,0,0,3,9,5,12776400,4121.419354838709
1999.0,4.0,2.0,1.44682305,103.8162704,1238.0,0,829.8773838209655,1,3,4,2,0,1,1,588000,474.9596122778675
1980.0,3.0,2.0,1.3855158,103.8432669,980.0,1,605.598722532869,1,2,2,2,0,4,2,577500,589.2857142857143
2001.0,5.0,6.0,1.3109153,103.9226978,6219.0,0,1663.0790001739826,7,3,2,3,0,6,3,7749000,1246.0202604920405
2014.0,3.0,2.0,1.27468965,103.8443661,1561.0,1,3196.791036251859,3,0,1,0,0,8,5,5121500,3280.909673286355
2024.0,4.0,4.0,1.29988105,103.8881143,1668.0,1,2427.3105155897542,3,2,0,3,0,6,5,4417400,2648.32134292566
2024.0,3.0,2.0,1.2963944,103.8910139,1109.0,3,2427.3105155897542,3,2,0,0,0,6,5,3078900,2776.2849413886383
2026.0,4.0,3.0,1.3159484,103.8575892,1259.0,3,1917.4476785184247,3,0,2,1,0,9,5,2222800,1765.5281969817315
2023.0,2.0,2.0,1.3123637,103.8032709,818.0,3,2864.4803181782245,3,1,0,0,0,7,5,2479000,3030.562347188264
2016.0,3.0,2.0,1.37474175,103.743133,990.0,1,578.7257442528899,1,3,2,1,0,7,4,551200,556.7676767676768
2027.0,4.0,3.0,1.4349279,103.8452818,1389.0,1,1049.6741731192612,2,6,4,3,0,4,2,1794400,1291.8646508279337
2003.0,3.0,2.0,1.3216557,103.7386216,969.0,1,578.2026689415338,1,1,0,1,0,7,4,530200,547.1620227038184
2019.0,2.0,2.0,1.3425584,103.8822841,743.0,1,2196.755238470376,3,1,3,5,0,5,5,1646400,2215.881561238224
2023.0,1.0,1.0,1.3123637,103.8032709,581.0,3,2864.4803181782245,3,1,0,0,0,7,5,1533000,2638.5542168674697
2001.0,3.0,2.0,1.3371437,103.7032519,1184.0,0,570.9042890431664,1,4,4,2,0,1,4,648900,548.0574324324324
1972.0,2.0,1.0,1.3362868,103.8480895,839.0,1,866.5909108985753,1,1,4,4,0,2,5,525000,625.7449344457688
2017.0,2.0,1.0,1.277361,103.8493377,721.0,1,2631.7376921087894,3,0,0,0,0,9,5,1627500,2257.2815533980583
2024.0,5.0,4.0,1.3393381,103.7638932,1884.0,3,1781.655488834343,3,2,1,0,0,7,4,4438400,2355.83864118896
2025.0,1.0,1.0,1.3116278,103.7938855,484.0,1,2272.484410034913,3,0,0,0,1,7,4,1575000,3254.1322314049585
2025.0,3.0,3.0,1.31730585,103.8326075,1227.0,3,3097.817490665313,3,1,1,3,0,9,5,3968000,3233.903830480848
1984.0,4.0,3.0,1.3281288,103.8555041,1615.0,1,1403.612999786757,1,1,1,1,0,2,5,997500,617.6470588235294
2021.0,2.0,2.0,1.330403,103.7949393,721.0,3,2806.6217464689284,3,2,0,1,0,7,4,2174600,3016.0887656033287
2025.0,2.0,2.0,1.29410615,103.8367347,807.0,3,3053.5539858120496,3,1,0,1,0,9,5,2453800,3040.644361833953
1985.0,3.0,2.0,1.3706697,103.8702974,980.0,1,1433.0179273921692,1,2,1,2,0,5,2,488200,498.16326530612247
1982.0,3.0,4.0,1.3101838,103.8077733,2850.0,3,2635.5020873065687,3,1,0,0,0,7,5,5775000,2026.315789473684
2023.0,3.0,3.0,1.3027702,103.8694351,1249.0,1,2737.5776449985,3,1,0,0,0,6,5,3633000,2908.7269815852683
2012.0,5.0,7.0,1.2487474,103.8401255,9650.0,1,2330.3504413604733,8,3,0,0,0,8,5,22050000,2284.9740932642485
2025.0,3.0,2.0,1.31730585,103.8326075,1281.0,3,3097.817490665313,3,1,1,3,0,9,5,4304200,3360.031225604996
2000.0,3.0,3.0,1.3738348,103.9005426,1389.0,1,1271.7453245523411,3,1,1,3,0,5,2,1437300,1034.7732181425486
2017.0,1.0,1.0,1.4296956,103.7968542,505.0,1,900.6745244967137,1,1,4,5,0,1,1,383200,758.8118811881188
2014.0,1.0,1.0,1.3248308,103.8117865,431.0,3,1991.335767854376,3,0,2,2,0,7,5,945000,2192.5754060324825
2011.0,3.0,3.0,1.3074467,103.8384485,1550.0,3,3024.5175692729936,3,1,0,0,0,9,5,6039600,3896.516129032258
1972.0,1.0,2.0,1.3270767,103.8570993,1076.0,1,1403.612999786757,1,1,1,1,0,2,5,997500,927.0446096654276
2025.0,2.0,1.0,1.310429,103.802821,614.0,3,2774.5538535092774,3,1,0,1,0,7,5,1778400,2896.416938110749
1986.0,3.0,2.0,1.35331075,103.9368149,1313.0,1,801.2615590585872,1,1,4,4,0,6,3,732900,558.1873571972582
2016.0,3.0,2.0,1.44615395,103.832335,1001.0,1,737.8508630442027,1,5,0,0,0,1,1,645800,645.1548451548451
2016.0,4.0,4.0,1.38844105,103.8720501,1389.0,1,953.7208514256196,2,2,2,1,0,5,2,1785000,1285.097192224622
2001.0,3.0,2.0,1.2775029,103.8380959,4000.0,0,2273.806660868726,6,0,1,1,0,8,5,6174000,1543.5
2022.0,6.0,6.0,1.36703,103.8899665,5974.0,1,932.7573406531578,4,2,2,3,0,5,2,4817400,806.3943756277201
2023.0,3.0,3.0,1.3027702,103.8694351,1711.0,1,2737.5776449985,3,1,0,0,0,6,5,4725000,2761.542957334892
2017.0,3.0,2.0,1.3098004,103.7848215,1001.0,1,942.4822450865028,1,1,2,2,0,7,4,1050000,1048.951048951049
2018.0,3.0,2.0,1.36895025,103.8338372,1001.0,1,1922.279505289828,1,0,2,4,0,4,2,933300,932.3676323676324
1984.0,3.0,3.0,1.33634465,103.9262878,1560.0,1,818.5573020204936,1,2,4,1,0,6,3,879900,564.0384615384615
2007.0,1.0,1.0,1.2946685,103.8500737,570.0,1,1950.1070394507008,3,0,1,1,1,9,5,1102500,1934.210526315789
2015.0,2.0,2.0,1.3696509,103.9479234,732.0,1,1248.6345050987538,1,3,2,2,0,3,3,504000,688.5245901639345
2013.0,3.0,3.0,1.24114335,103.839619,1679.0,1,2330.3504413604733,3,3,0,0,0,8,5,3622500,2157.5342465753424
2023.0,4.0,3.0,1.3123637,103.8032709,1496.0,3,2864.4803181782245,3,1,0,0,0,7,5,4711400,3149.331550802139
2026.0,2.0,2.0,1.3859375,103.8344657,732.0,1,2084.9006118689344,3,2,1,0,0,4,2,1764000,2409.8360655737706
2023.0,5.0,4.0,1.3124025,103.8411716,1819.0,1,2678.315035114304,3,0,2,1,0,9,5,4300800,2364.376030786146
2001.0,4.0,4.0,1.3874898,103.8570817,3035.0,1,1214.0768583503536,4,3,0,0,0,4,2,3911400,1288.7644151565073
1981.0,2.0,1.0,1.3080364,103.8606269,635.0,1,1917.4476785184247,1,1,1,0,0,9,5,399000,628.3464566929134
1994.0,5.0,3.0,1.3244985,103.8634934,1270.0,1,1024.5180406622717,3,1,3,2,0,2,5,1596000,1256.6929133858268
2023.0,1.0,1.0,1.3124025,103.8411716,517.0,1,2678.315035114304,3,0,2,1,0,9,5,1484700,2871.760154738878
2027.0,2.0,2.0,1.3252767,103.9326308,689.0,1,1512.0757694664285,3,2,4,1,0,6,3,1323000,1920.174165457184
2025.0,5.0,4.0,1.3080119,103.7673182,1690.0,1,1032.7866750554886,3,1,2,5,0,7,4,2940000,1739.6449704142012
2017.0,3.0,2.0,1.4305193,103.7976706,1001.0,1,900.6745244967137,1,1,4,4,0,1,1,609000,608.3916083916084
2013.0,3.0,3.0,1.30670235,103.8887712,1259.0,1,1340.1502340551028,3,1,1,4,0,6,5,2541000,2018.2684670373312
1992.0,4.0,2.0,1.35752675,103.8487886,1464.0,0,919.7404908328144,1,1,2,3,0,4,2,1050000,717.2131147540983
1995.0,4.0,2.0,1.444005,103.791894,1926.0,1,542.3622453663581,1,1,3,2,1,1,1,1134000,588.7850467289719
2017.0,3.0,2.0,1.4465461,103.8039157,1216.0,1,553.7739096685685,1,2,3,1,0,1,1,724500,595.8059210526316
2023.0,3.0,3.0,1.3830328,103.8920652,1012.0,1,1347.498209534133,3,0,4,3,0,5,2,1785000,1763.8339920948615
2027.0,2.0,1.0,1.3252767,103.9326308,657.0,1,1512.0757694664285,3,2,4,1,0,6,3,1323000,2013.6986301369864
2022.0,3.0,3.0,1.2987726,103.895798,1873.0,3,2427.3105155897542,3,2,1,1,0,6,5,5555600,2966.150560597971
2008.0,2.0,2.0,1.28099045,103.8527405,861.0,1,2509.837165559604,3,0,0,0,1,9,5,1785000,2073.170731707317
2014.0,1.0,1.0,1.31705505,103.842841,463.0,3,2678.315035114304,3,1,3,1,1,9,5,1207500,2607.991360691145
2017.0,1.0,1.0,1.4241899,103.8449321,506.0,1,1049.6741731192612,1,6,3,2,0,4,2,346500,684.7826086956521
2022.0,3.0,2.0,1.3178829,103.9031767,1152.0,1,1522.4572647705625,3,1,2,0,0,6,3,1890000,1640.625
1985.0,3.0,2.0,1.35028495,103.7591537,1106.0,1,514.1002808223894,1,1,3,2,0,7,4,524900,474.5931283905968
2017.0,3.0,3.0,1.40110465,103.9164636,1077.0,1,882.9882742241141,2,3,5,2,0,5,2,1458300,1354.0389972144849
2009.0,6.0,7.0,1.24953425,103.8442812,8800.0,1,2330.3504413604733,8,3,0,0,0,8,5,18900000,2147.7272727272725
1998.0,5.0,5.0,1.32477,103.8037436,4295.0,1,2359.7973991236627,3,1,2,4,0,7,5,5754000,1339.697322467986
1978.0,4.0,3.0,1.3190089,103.7784888,2088.0,3,2128.065582856948,3,1,1,1,0,7,4,3339000,1599.1379310344828
2025.0,2.0,2.0,1.31730585,103.8326075,753.0,3,3097.817490665313,3,1,1,3,0,9,5,2392500,3177.2908366533866
1993.0,3.0,2.0,1.3850886,103.7409207,1119.0,0,513.4583200446119,1,2,2,2,0,1,4,514500,459.78552278820376
2022.0,4.0,4.0,1.3443339,103.8786904,1259.0,3,2196.755238470376,3,1,3,5,0,5,5,2911600,2312.6290706910245
2000.0,3.0,2.0,1.3438389,103.7042212,1195.0,0,570.9042890431664,1,4,7,3,0,1,4,617400,516.652719665272
1999.0,6.0,5.0,1.3703559,103.8279093,4000.0,1,2277.2404121494174,8,1,1,3,0,4,2,4095000,1023.75
